Account ID,Client id,Branch Name,Product Id,Loan Amount,Funded Amount,Funded Amount Inv,Disbursement Date,Loan Status,Repayment Type,Center Id,BranchID
ACC001752,434,PALWAL,JLG30K,15448,39919,44615,24-04-15,Fully Paid,Monthly EMI,20242,PALWAL-20242
ACC001753,830,SANGRUR,JLG35K,25016,24140,2223,13-08-18,Paid Off,Quarterly EMI,110159,SANGRUR-110159
ACC001754,163,Bardhaman,JLG29K,15711,32748,44065,24-08-20,Fully Paid,Quarterly EMI,610198,Bardhaman-610198
ACC001755,22,MAHASAMUND,JLG30K,43784,42786,44662,21-07-20,Default,Quarterly EMI,250029,MAHASAMUND-250029
ACC001756,216,CHHATA,JLG45K,40902,45997,43828,15-03-15,Fully Paid,Monthly EMI,910020,CHHATA-910020
ACC001757,959,MUKTSAR,JLG30K,48086,28916,2394,28-11-22,Paid Off,Monthly EMI,1110166,MUKTSAR-1110166
ACC001758,449,MAWANA,JLG30K,7851,40957,35767,16-12-23,Paid Off,Monthly EMI,800018,MAWANA-800018
ACC001759,726,MUKTSAR,JLG45K,13751,38302,37936,28-11-16,Active,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001760,737,MAWANA,JLG35K,18728,32271,18293,20-06-20,Fully Paid,Monthly EMI,800018,MAWANA-800018
ACC001761,433,CUTTACK,JLG30K,37291,48327,13370,18-08-15,Fully Paid,Quarterly EMI,630081,CUTTACK-630081
ACC001762,326,SANGRUR,JLG30K,22465,21241,42026,17-10-22,Paid Off,Monthly EMI,110159,SANGRUR-110159
ACC001763,675,BEHROR,JLG35K,26673,18595,30914,23-04-21,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC001764,132,MUKTSAR,JLG35K,10176,2087,3144,14-11-21,Fully Paid,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001765,403,BILASPUR,JLG35K,46828,32996,14952,08-09-16,Fully Paid,Monthly EMI,240005,BILASPUR-240005
ACC001766,137,FATEHGARH SAHIB,JLG30K,19288,42969,34418,13-11-18,Default,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC001767,933,Mathura,JLG30K,42177,29754,43115,12-02-17,Active,Quarterly EMI,910182,Mathura-910182
ACC001768,784,SHAHDOL,JLG35K,19719,29408,30050,11-07-17,Paid Off,Quarterly EMI,1550006,SHAHDOL-1550006
ACC001769,50,Mathura,JLG35K,25686,21375,4789,23-09-19,Paid Off,Monthly EMI,910182,Mathura-910182
ACC001770,935,FATEHABAD,JLG30K,43802,25080,39829,06-02-23,Fully Paid,Quarterly EMI,670106,FATEHABAD-670106
ACC001771,196,JALANDHAR,JLG30K,4126,28903,4141,13-10-21,Active,Quarterly EMI,160051,JALANDHAR-160051
ACC001772,915,Mathura,JLG30K,12527,3479,34968,17-01-21,Paid Off,Quarterly EMI,910182,Mathura-910182
ACC001773,104,SANGRUR,JLG44K,21680,15805,7108,05-06-20,Paid Off,Quarterly EMI,110159,SANGRUR-110159
ACC001774,24,NEEM KA THANA,JLG35K,12023,11818,14980,16-09-16,Active,Monthly EMI,80001,NEEM KA THANA-80001
ACC001775,716,MUKTSAR,JLG46K,33000,26425,16439,05-10-18,Fully Paid,Monthly EMI,1110166,MUKTSAR-1110166
ACC001776,41,JALANDHAR,JLG30K,6510,43935,25892,11-02-23,Active,Quarterly EMI,160051,JALANDHAR-160051
ACC001777,374,TEZPUR,JLG44K,32559,45198,6133,01-08-17,Fully Paid,Monthly EMI,680026,TEZPUR-680026
ACC001778,497,BEHROR,JLG30K,33648,7741,6770,10-01-20,Fully Paid,Monthly EMI,30179,BEHROR-30179
ACC001779,656,DHURI,JLG35K,3098,41094,35048,17-02-22,Active,Quarterly EMI,1030063,DHURI-1030063
ACC001780,758,AGRA,JLG30K,11180,8982,42772,29-12-21,Fully Paid,Monthly EMI,140056,AGRA-140056
ACC001781,900,MAWANA,JLG30K,7327,2470,4266,25-12-15,Default,Monthly EMI,800018,MAWANA-800018
ACC001782,841,MAWANA,JLG30K,25707,2142,23700,06-10-22,Active,Quarterly EMI,800018,MAWANA-800018
ACC001783,439,MAWANA,JLG35K,46035,43814,33273,02-07-19,Fully Paid,Quarterly EMI,800018,MAWANA-800018
ACC001784,351,Mathura,JLG30K,32780,23428,29714,03-01-20,Paid Off,Monthly EMI,910182,Mathura-910182
ACC001785,339,Mathura,JLG30K,32170,22583,12293,18-12-16,Paid Off,Quarterly EMI,910182,Mathura-910182
ACC001786,322,PATIALA,JLG30K,26805,30939,15682,17-10-20,Fully Paid,Monthly EMI,100186,PATIALA-100186
ACC001787,161,PAOTA,JLG46K,49856,45571,41295,12-08-20,Active,Monthly EMI,90149,PAOTA-90149
ACC001788,908,DURGAPUR,JLG30K,9929,27422,11794,17-01-18,Default,Quarterly EMI,700013,DURGAPUR-700013
ACC001789,169,MUKTSAR,JLG35K,49809,11038,38336,22-10-19,Fully Paid,Monthly EMI,1110166,MUKTSAR-1110166
ACC001790,785,JAMMU,JLG30K,22441,17356,24174,16-12-16,Paid Off,Quarterly EMI,720081,JAMMU-720081
ACC001791,953,MAHASAMUND,JLG30K,24857,8208,13858,21-04-16,Active,Quarterly EMI,250029,MAHASAMUND-250029
ACC001792,545,MAWANA,JLG35K,48195,29655,5024,23-01-23,Active,Quarterly EMI,800018,MAWANA-800018
ACC001793,49,MAHASAMUND,JLG35K,41776,26866,12545,24-06-17,Active,Monthly EMI,250029,MAHASAMUND-250029
ACC001794,596,BULANDSHAHR,JLG35K,40175,23720,30475,07-06-17,Paid Off,Quarterly EMI,10068,BULANDSHAHR-10068
ACC001795,824,MUKTSAR,JLG30K,36583,43601,15689,01-06-23,Active,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001796,116,Mathura,JLG30K,48460,47457,29615,27-06-21,Fully Paid,Monthly EMI,910182,Mathura-910182
ACC001797,760,BUXAR,JLG35K,25425,35043,22399,11-08-21,Active,Quarterly EMI,710002,BUXAR-710002
ACC001798,731,KURUKSHETRA,JLG30K,21579,2253,4226,22-09-16,Fully Paid,Monthly EMI,70364,KURUKSHETRA-70364
ACC001799,587,FATEHGARH SAHIB,JLG30K,22147,34370,33537,31-12-22,Fully Paid,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC001800,907,MUKTSAR,JLG30K,33062,19429,37650,19-06-20,Active,Monthly EMI,1110166,MUKTSAR-1110166
ACC001801,576,HABRA,JLG30K,37173,32563,35859,25-02-21,Paid Off,Quarterly EMI,650051,HABRA-650051
ACC001802,558,BUXAR,JLG35K,44899,6203,41832,18-01-16,Active,Monthly EMI,710002,BUXAR-710002
ACC001803,611,ASANSOL,JLG35K,30945,8625,42964,07-02-23,Fully Paid,Monthly EMI,690076,ASANSOL-690076
ACC001804,577,Mathura,JLG35K,49183,39315,35724,10-01-19,Paid Off,Quarterly EMI,910182,Mathura-910182
ACC001805,496,SANGRUR,JLG30K,2845,5059,44730,12-11-16,Fully Paid,Quarterly EMI,110159,SANGRUR-110159
ACC001806,864,BUXAR,JLG30K,7565,6287,37868,12-08-21,Fully Paid,Quarterly EMI,710002,BUXAR-710002
ACC001807,314,BULANDSHAHR,JLG30K,25655,21021,36797,19-09-21,Paid Off,Monthly EMI,10068,BULANDSHAHR-10068
ACC001808,646,PATIALA,JLG30K,20140,45004,19145,20-12-16,Paid Off,Monthly EMI,100186,PATIALA-100186
ACC001809,115,BEHROR,JLG35K,32355,43916,6419,21-04-19,Fully Paid,Monthly EMI,30179,BEHROR-30179
ACC001810,948,JALANDHAR,JLG30K,21285,49194,25097,10-01-17,Paid Off,Quarterly EMI,160051,JALANDHAR-160051
ACC001811,516,DHURI,JLG30K,7297,37355,5373,29-01-16,Active,Monthly EMI,1030063,DHURI-1030063
ACC001812,387,CHHAPRA,JLG35K,9941,20452,42569,05-10-22,Fully Paid,Monthly EMI,380112,CHHAPRA-380112
ACC001813,839,DURGAPUR,JLG35K,5373,17991,4761,03-02-23,Paid Off,Quarterly EMI,700013,DURGAPUR-700013
ACC001814,603,KURUKSHETRA,JLG35K,33073,32994,14764,19-02-18,Paid Off,Monthly EMI,70364,KURUKSHETRA-70364
ACC001815,389,DHURI,JLG35K,18764,22065,7955,21-11-15,Default,Quarterly EMI,1030063,DHURI-1030063
ACC001816,584,MUKTSAR,JLG30K,40943,33191,29267,08-04-16,Fully Paid,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001817,771,FATEHGARH SAHIB,JLG45K,12846,45254,8187,24-05-21,Fully Paid,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC001818,235,DURGAPUR,JLG30K,28739,26754,6139,28-08-16,Paid Off,Monthly EMI,700013,DURGAPUR-700013
ACC001819,183,AGRA,JLG46K,42370,44217,43598,26-10-18,Fully Paid,Monthly EMI,140056,AGRA-140056
ACC001820,217,SANGRUR,JLG30K,25699,22245,43200,24-08-22,Paid Off,Monthly EMI,110159,SANGRUR-110159
ACC001821,671,BEHROR,JLG30K,32482,38463,36045,31-03-23,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC001822,99,SAMRALA,JLG30K,44393,31506,10400,02-05-19,Fully Paid,Monthly EMI,130067,SAMRALA-130067
ACC001823,991,Mathura,JLG35K,8082,31732,4063,08-12-17,Paid Off,Quarterly EMI,910182,Mathura-910182
ACC001824,979,BEHROR,JLG35K,22757,42013,10688,05-09-22,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC001825,995,MAWANA,JLG30K,31504,9752,18213,06-07-23,Paid Off,Quarterly EMI,800018,MAWANA-800018
ACC001826,432,MUKTSAR,JLG30K,19259,8116,22694,13-06-23,Default,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001827,246,SANGRUR,JLG30K,43398,25883,4049,02-02-22,Fully Paid,Monthly EMI,110159,SANGRUR-110159
ACC001828,243,Mathura,JLG30K,24075,14977,10260,21-05-21,Fully Paid,Monthly EMI,910182,Mathura-910182
ACC001829,199,AGRA,JLG35K,15718,35631,37359,22-05-17,Fully Paid,Quarterly EMI,140056,AGRA-140056
ACC001830,564,FATEHGARH SAHIB,JLG30K,40550,4059,21012,11-01-21,Fully Paid,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC001831,686,Mathura,JLG30K,9653,2674,12578,19-12-15,Fully Paid,Monthly EMI,910182,Mathura-910182
ACC001832,939,SIRSA,JLG30K,44274,11496,2998,21-04-18,Paid Off,Monthly EMI,730084,SIRSA-730084
ACC001833,518,PATIALA,JLG30K,2150,19119,33016,09-10-15,Fully Paid,Monthly EMI,100186,PATIALA-100186
ACC001834,770,DHURI,JLG35K,15331,45190,23690,07-09-18,Fully Paid,Monthly EMI,1030063,DHURI-1030063
ACC001835,666,DHURI,JLG35K,29411,29473,30289,08-04-21,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC001836,335,MAWANA,JLG35K,49798,25216,28524,01-10-17,Active,Monthly EMI,800018,MAWANA-800018
ACC001837,824,MAWANA,JLG30K,37082,43729,17002,28-03-16,Active,Quarterly EMI,800018,MAWANA-800018
ACC001838,977,JORHAT,JLG30K,23115,24718,41416,29-09-18,Paid Off,Quarterly EMI,850152,JORHAT-850152
ACC001839,546,MUKTSAR,JLG30K,48408,4528,43275,09-02-20,Active,Monthly EMI,1110166,MUKTSAR-1110166
ACC001840,650,Mathura,JLG30K,7468,44013,16917,20-10-16,Paid Off,Quarterly EMI,910182,Mathura-910182
ACC001841,563,Mathura,JLG46K,7759,34349,14668,30-11-22,Default,Quarterly EMI,910182,Mathura-910182
ACC001842,859,VARANASI,JLG30K,35971,43780,18805,13-05-23,Paid Off,Monthly EMI,1280108,VARANASI-1280108
ACC001843,400,MUKTSAR,JLG30K,16215,36550,5694,16-03-19,Fully Paid,Monthly EMI,1110166,MUKTSAR-1110166
ACC001844,358,MUKTSAR,JLG30K,15862,40268,29342,25-11-21,Fully Paid,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001845,943,BEHROR,JLG30K,8101,25883,31315,07-07-20,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC001846,258,UJJAIN,JLG35K,18374,23311,7513,20-11-19,Fully Paid,Monthly EMI,1510002,UJJAIN-1510002
ACC001847,105,Mathura,JLG30K,42729,37841,12449,05-12-17,Default,Quarterly EMI,910182,Mathura-910182
ACC001848,666,BEHROR,JLG44K,14251,6387,20096,15-03-19,Paid Off,Monthly EMI,30179,BEHROR-30179
ACC001849,592,ASANSOL,JLG35K,46839,12603,42735,29-08-21,Active,Monthly EMI,690076,ASANSOL-690076
ACC001850,468,MUKTSAR,JLG30K,44283,15616,24023,24-03-22,Paid Off,Monthly EMI,1110166,MUKTSAR-1110166
ACC001851,562,DHURI,JLG40K,33268,33576,18757,02-04-17,Fully Paid,Monthly EMI,1030063,DHURI-1030063
ACC001852,784,PANIPAT,JLG30K,22899,31581,8940,21-05-18,Default,Quarterly EMI,60004,PANIPAT-60004
ACC001853,363,ASANSOL,JLG35K,13796,32846,11648,01-11-18,Paid Off,Quarterly EMI,690076,ASANSOL-690076
ACC001854,853,CUTTACK,JLG30K,35222,6438,42177,14-07-17,Paid Off,Quarterly EMI,630081,CUTTACK-630081
ACC001855,844,DHURI,JLG30K,6677,12550,2864,28-12-22,Paid Off,Quarterly EMI,1030063,DHURI-1030063
ACC001856,260,ASANSOL,JLG30K,31129,8722,6360,09-05-15,Fully Paid,Quarterly EMI,690076,ASANSOL-690076
ACC001857,465,DURGAPUR,JLG35K,38577,48870,25451,03-02-16,Paid Off,Quarterly EMI,700013,DURGAPUR-700013
ACC001858,6,BILASPUR,JLG35K,39300,44460,9607,22-07-20,Paid Off,Monthly EMI,240005,BILASPUR-240005
ACC001859,308,DHURI,JLG30K,43915,10532,9447,31-03-20,Default,Quarterly EMI,1030063,DHURI-1030063
ACC001860,604,MUKTSAR,JLG30K,37223,47862,22859,18-02-23,Active,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001861,806,Mathura,JLG44K,45955,11336,43604,31-05-22,Active,Quarterly EMI,910182,Mathura-910182
ACC001862,921,SANGRUR,JLG35K,42407,48546,42037,09-09-22,Active,Monthly EMI,110159,SANGRUR-110159
ACC001863,850,JALANDHAR,JLG30K,3302,8930,23350,21-04-18,Default,Quarterly EMI,160051,JALANDHAR-160051
ACC001864,273,DURGAPUR,JLG29K,21745,16807,14725,03-06-20,Paid Off,Quarterly EMI,700013,DURGAPUR-700013
ACC001865,127,JALANDHAR,JLG30K,21248,49435,3121,12-01-20,Fully Paid,Monthly EMI,160051,JALANDHAR-160051
ACC001866,419,JALANDHAR,JLG30K,44462,39833,14327,21-03-17,Fully Paid,Quarterly EMI,160051,JALANDHAR-160051
ACC001867,516,MUKTSAR,JLG35K,34737,45540,34486,31-08-17,Active,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001868,708,DHURI,JLG35K,9798,11192,28844,02-02-15,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC001869,972,DURGAPUR,JLG35K,13528,13176,43306,16-08-21,Fully Paid,Monthly EMI,700013,DURGAPUR-700013
ACC001870,408,AGRA,JLG30K,25919,2199,37519,27-08-23,Fully Paid,Monthly EMI,140056,AGRA-140056
ACC001871,657,DHURI,JLG30K,48000,11083,31283,08-11-22,Active,Monthly EMI,1030063,DHURI-1030063
ACC001872,41,BUXAR,JLG35K,24443,36115,38404,28-03-19,Fully Paid,Monthly EMI,710002,BUXAR-710002
ACC001873,534,CHHAPRA,JLG30K,25373,43602,42527,20-06-21,Paid Off,Quarterly EMI,380112,CHHAPRA-380112
ACC001874,803,JALANDHAR,JLG30K,41107,26342,35714,13-03-23,Paid Off,Quarterly EMI,160051,JALANDHAR-160051
ACC001875,931,Mathura,JLG30K,7653,24025,8929,07-11-16,Active,Monthly EMI,910182,Mathura-910182
ACC001876,445,BULANDSHAHR,JLG35K,8237,25832,30084,24-08-23,Paid Off,Monthly EMI,10068,BULANDSHAHR-10068
ACC001877,609,DHURI,JLG30K,26588,43117,33148,22-06-18,Active,Quarterly EMI,1030063,DHURI-1030063
ACC001878,451,MUKTSAR,JLG50K,18781,31317,37397,23-03-18,Default,Monthly EMI,1110166,MUKTSAR-1110166
ACC001879,42,MUKTSAR,JLG30K,13673,32810,38678,16-12-15,Fully Paid,Monthly EMI,1110166,MUKTSAR-1110166
ACC001880,39,DURGAPUR,JLG35K,32344,23611,21966,14-12-22,Fully Paid,Quarterly EMI,700013,DURGAPUR-700013
ACC001881,804,MAWANA,JLG30K,32130,33075,33061,07-10-16,Fully Paid,Monthly EMI,800018,MAWANA-800018
ACC001882,236,FATEHGARH SAHIB,JLG30K,39336,39150,22854,04-11-16,Active,Quarterly EMI,120676,FATEHGARH SAHIB-120676
ACC001883,872,Mathura,JLG30K,28047,49844,5501,13-04-16,Fully Paid,Monthly EMI,910182,Mathura-910182
ACC001884,924,SANGRUR,JLG39K,31462,7647,42364,06-06-21,Fully Paid,Quarterly EMI,110159,SANGRUR-110159
ACC001885,816,SIRSA,JLG35K,24513,33301,11618,18-06-18,Default,Quarterly EMI,730084,SIRSA-730084
ACC001886,297,JALANDHAR,JLG35,30616,21724,15748,24-10-16,Fully Paid,Monthly EMI,160051,JALANDHAR-160051
ACC001887,74,DHURI,JLG30K,24113,15182,40380,20-03-20,Paid Off,Monthly EMI,1030063,DHURI-1030063
ACC001888,323,SANGRUR,JLG30K,26723,25305,27266,12-12-21,Paid Off,Monthly EMI,110159,SANGRUR-110159
ACC001889,262,Mangaldoi,JLG35K,44279,28689,17524,24-02-18,Fully Paid,Quarterly EMI,570241,Mangaldoi-570241
ACC001890,965,PANIPAT,JLG30K,46349,33842,15451,16-04-17,Fully Paid,Quarterly EMI,60004,PANIPAT-60004
ACC001891,563,SANGRUR,JLG30K,10589,29130,31885,12-04-21,Fully Paid,Monthly EMI,110159,SANGRUR-110159
ACC001892,56,Mathura,JLG30K,46129,5305,20436,16-10-23,Default,Monthly EMI,910182,Mathura-910182
ACC001893,699,CUTTACK,JLG30K,17705,25042,8162,14-08-19,Active,Quarterly EMI,630081,CUTTACK-630081
ACC001894,800,MUKTSAR,JLG35K,41651,23792,6831,02-03-17,Fully Paid,Quarterly EMI,1110166,MUKTSAR-1110166
ACC001895,62,VARANASI,JLG30K,35540,43186,39944,23-06-19,Fully Paid,Monthly EMI,1280108,VARANASI-1280108
ACC001896,359,DHURI,JLG35K,2188,19158,40453,15-05-22,Fully Paid,Monthly EMI,1030063,DHURI-1030063
ACC001897,436,CHHAPRA,JLG41K,3972,25993,36141,13-11-23,Fully Paid,Monthly EMI,380112,CHHAPRA-380112
ACC001898,410,CHHAPRA,JLG30K,23439,19858,31679,07-10-16,Paid Off,Monthly EMI,380112,CHHAPRA-380112
ACC001899,373,SAMRALA,JLG30K,23453,31771,11823,16-03-16,Paid Off,Quarterly EMI,130067,SAMRALA-130067
ACC001900,58,BEHROR,JLG35K,23455,26186,1507,15-08-22,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC001901,510,ASANSOL,JLG30K,25681,10424,5354,06-11-23,Paid Off,Monthly EMI,690076,ASANSOL-690076
ACC001902,245,Mangaldoi,JLG35K,16214,34226,29148,04-07-19,Paid Off,Quarterly EMI,570241,Mangaldoi-570241
ACC001903,652,PAOTA,JLG30K,19337,8457,20319,02-04-16,Fully Paid,Monthly EMI,90149,PAOTA-90149
ACC001904,463,DHURI,JLG30K,32129,7478,33063,07-09-19,Fully Paid,Monthly EMI,1030063,DHURI-1030063
ACC001905,348,AGRA,JLG35K,18974,18303,13352,08-11-20,Paid Off,Monthly EMI,140056,AGRA-140056
ACC001906,432,DURGAPUR,JLG30K,2917,5327,40398,28-02-22,Paid Off,Monthly EMI,700013,DURGAPUR-700013
ACC001907,906,TEZPUR,JLG30K,41391,26173,15108,26-01-17,Default,Quarterly EMI,680026,TEZPUR-680026
ACC001908,132,GUWAHATI,JLG35K,22472,38490,26081,15-03-15,Paid Off,Monthly EMI,560090,GUWAHATI-560090
ACC001909,784,SEHORE,JLG30K,20001,18831,36423,12-03-20,Fully Paid,Quarterly EMI,1440051,SEHORE-1440051
ACC001910,315,MUKTSAR,JLG30K,44378,20404,21024,27-06-15,Active,Monthly EMI,1110166,MUKTSAR-1110166
ACC001911,260,DHURI,JLG41K,41523,44223,11697,20-01-21,Fully Paid,Quarterly EMI,1030063,DHURI-1030063
ACC001912,46,DHARMANAGAR,JLG35,48266,28902,29675,21-01-22,Fully Paid,Monthly EMI,1230018,DHARMANAGAR-1230018
ACC001913,183,DURGAPUR,JLG30K,16052,17783,43344,23-08-16,Fully Paid,Quarterly EMI,700013,DURGAPUR-700013
ACC001914,93,SANGRUR,JLG30K,21704,26741,12123,08-03-23,Active,Monthly EMI,110159,SANGRUR-110159
ACC001915,865,TEZPUR,JLG35K,7872,17537,8265,27-01-19,Fully Paid,Quarterly EMI,680026,TEZPUR-680026
ACC001916,536,JORHAT,JLG35K,20989,5267,11362,02-06-17,Paid Off,Quarterly EMI,850152,JORHAT-850152
ACC001917,716,UJJAIN,JLG30K,49502,44329,24118,23-11-16,Fully Paid,Monthly EMI,1510002,UJJAIN-1510002
ACC001918,927,BILASPUR,JLG35K,47152,36317,26092,30-06-21,Fully Paid,Quarterly EMI,240005,BILASPUR-240005
ACC001919,71,BILASPUR,JLG30K,36781,18478,18720,12-05-19,Paid Off,Quarterly EMI,240005,BILASPUR-240005
ACC001920,665,AGRA,JLG29K,21829,49705,44371,02-06-20,Fully Paid,Quarterly EMI,140056,AGRA-140056
ACC001921,664,PAOTA,JLG46K,9028,33789,11198,09-04-19,Active,Quarterly EMI,90149,PAOTA-90149
ACC001922,438,PANIPAT,JLG30K,28346,12737,4199,24-03-17,Default,Monthly EMI,60004,PANIPAT-60004
ACC001923,354,BILASPUR,JLG35K,9928,42782,31522,26-12-18,Active,Monthly EMI,240005,BILASPUR-240005
ACC001924,974,AGRA,JLG50K,31487,40675,24560,14-02-16,Active,Monthly EMI,140056,AGRA-140056
ACC001925,127,Mangaldoi,JLG30K,48928,9388,28915,13-03-19,Active,Quarterly EMI,570241,Mangaldoi-570241
ACC001926,349,SANGRUR,JLG35K,14955,15631,36050,14-03-15,Fully Paid,Quarterly EMI,110159,SANGRUR-110159
ACC001927,56,BUXAR,JLG44K,5614,47051,32986,11-07-22,Paid Off,Quarterly EMI,710002,BUXAR-710002
ACC001928,132,CHHAPRA,JLG35K,32644,35996,11247,28-12-17,Paid Off,Monthly EMI,380112,CHHAPRA-380112
ACC001929,466,KAROND,JLG30K,8052,31721,16214,28-11-21,Active,Monthly EMI,1320004,KAROND-1320004
ACC001930,193,Mangaldoi,JLG35K,25124,17189,2341,10-11-15,Fully Paid,Quarterly EMI,570241,Mangaldoi-570241
ACC001931,904,SIVASAGAR,JLG35K,7150,23136,6157,07-08-16,Fully Paid,Quarterly EMI,880038,SIVASAGAR-880038
ACC001932,744,SHAHDOL,JLG35K,30247,5922,15110,27-09-22,Default,Quarterly EMI,1550006,SHAHDOL-1550006
ACC001933,134,Mangaldoi,JLG30K,21935,30284,8747,04-06-21,Fully Paid,Quarterly EMI,570241,Mangaldoi-570241
ACC001934,990,TEZPUR,JLG30K,3062,33032,44044,01-02-15,Paid Off,Quarterly EMI,680026,TEZPUR-680026
ACC001935,183,Mathura,JLG35K,27568,9105,35332,24-12-17,Default,Quarterly EMI,910182,Mathura-910182
ACC001936,538,Bardhaman,JLG35K,34494,33501,41873,05-02-23,Fully Paid,Quarterly EMI,610198,Bardhaman-610198
ACC001937,318,MAWANA,JLG30K,14616,29376,19340,09-10-21,Paid Off,Quarterly EMI,800018,MAWANA-800018
ACC001938,774,MAWANA,JLG30K,8291,18116,33347,29-05-21,Paid Off,Monthly EMI,800018,MAWANA-800018
ACC001939,427,MAWANA,JLG46K,38822,23560,8376,16-11-23,Paid Off,Monthly EMI,800018,MAWANA-800018
ACC001940,492,DURGAPUR,JLG30K,25386,10557,38510,13-04-21,Fully Paid,Monthly EMI,700013,DURGAPUR-700013
ACC001941,320,AGRA,JLG35K,33156,24199,18260,17-11-17,Fully Paid,Monthly EMI,140056,AGRA-140056
ACC001942,450,SANGRUR,JLG30K,47370,26388,2013,20-01-15,Paid Off,Quarterly EMI,110159,SANGRUR-110159
ACC001943,55,BEHROR,JLG45K,7188,12878,38410,28-10-23,Fully Paid,Monthly EMI,30179,BEHROR-30179
ACC001944,306,DURGAPUR,JLG35K,34436,49600,37827,12-01-19,Fully Paid,Quarterly EMI,700013,DURGAPUR-700013
ACC001945,648,BEHROR,JLG30K,41629,22823,25216,29-09-21,Paid Off,Monthly EMI,30179,BEHROR-30179
ACC001946,788,DIBRUGARH,JLG30K,41004,27911,43208,05-01-18,Fully Paid,Monthly EMI,1050013,DIBRUGARH-1050013
ACC001947,822,DIBRUGARH,JLG30K,36872,42797,15787,07-01-16,Active,Quarterly EMI,1050013,DIBRUGARH-1050013
ACC001948,789,MAHASAMUND,JLG35K,13980,21703,36775,17-01-15,Paid Off,Monthly EMI,250029,MAHASAMUND-250029
ACC001949,887,BEHROR,JLG30K,39668,13138,32790,27-05-21,Fully Paid,Quarterly EMI,30179,BEHROR-30179
ACC001950,569,MAHASAMUND,JLG35K,35515,37605,16215,16-02-20,Active,Monthly EMI,250029,MAHASAMUND-250029
ACC001951,77,BEHROR,JLG30K,48826,32301,9463,22-09-23,Active,Monthly EMI,30179,BEHROR-30179
ACC001952,805,SIRSA,JLG46K,11832,9668,15075,16-08-17,Fully Paid,Monthly EMI,730084,SIRSA-730084
ACC001953,930,Mathura,JLG30K,42223,33629,40257,25-10-15,Active,Quarterly EMI,910182,Mathura-910182
ACC001954,192,DURGAPUR,JLG35K,37303,28541,42571,13-08-16,Paid Off,Quarterly EMI,700013,DURGAPUR-700013
ACC001955,288,DHURI,JLG35K,49636,46221,1927,08-05-20,Paid Off,Quarterly EMI,1030063,DHURI-1030063
ACC001956,664,Mangaldoi,JLG35K,38166,10632,35048,29-10-23,Fully Paid,Quarterly EMI,570241,Mangaldoi-570241
ACC001957,403,DURGAPUR,JLG30K,42729,17938,8990,25-03-18,Fully Paid,Monthly EMI,700013,DURGAPUR-700013
ACC001958,302,BEHROR,JLG30K,14926,11622,17020,26-07-18,Default,Monthly EMI,30179,BEHROR-30179
ACC001959,437,DURGAPUR,JLG29K,7671,8793,22456,27-03-21,Paid Off,Quarterly EMI,700013,DURGAPUR-700013
ACC001960,117,BEHROR,JLG30K,27185,41289,14591,24-04-22,Paid Off,Quarterly EMI,30179,BEHROR-30179
ACC001961,668,KURUKSHETRA,JLG30K,12413,25546,43542,16-01-18,Paid Off,Monthly EMI,70364,KURUKSHETRA-70364
ACC001962,286,PANIPAT,JLG30K,21900,9733,24067,01-09-15,Fully Paid,Monthly EMI,60004,PANIPAT-60004
ACC001963,618,Mathura,JLG44K,21864,49294,26162,12-04-15,Fully Paid,Quarterly EMI,910182,Mathura-910182
ACC001964,828,AGRA,JLG30K,18735,15451,15920,16-06-22,Fully Paid,Monthly EMI,140056,AGRA-140056
ACC001965,870,FATEHGARH SAHIB,JLG35K,11921,36238,40088,14-05-19,Fully Paid,Monthly EMI,120676,FATEHGARH SAHIB-120676
ACC001966,732,CUTTACK,JLG30K,19937,40110,36940,31-01-16,Fully Paid,Monthly EMI,630081,CUTTACK-630081
ACC001967,58,BULANDSHAHR,JLG35,30214,15555,27032,06-04-16,Paid Off,Monthly EMI,10068,BULANDSHAHR-10068
ACC001968,729,CHHATA,JLG30K,14598,6828,34883,17-09-23,Fully Paid,Monthly EMI,910020,CHHATA-910020
ACC001969,924,BULANDSHAHR,JLG46K,36775,32087,13802,20-08-15,Paid Off,Quarterly EMI,10068,BULANDSHAHR-10068
ACC001970,310,DIBRUGARH,JLG30K,46165,43379,42623,05-01-22,Fully Paid,Monthly EMI,1050013,DIBRUGARH-1050013
